sol,attitude,imageid,caption,sample_type,date_taken_mars,credit,date_taken_utc,json_link,link,drive,title,site,date_received,extended_mastAz,extended_mastEl,extended_sclk,extended_scaleFactor,extended_xyz,extended_subframeRect,extended_dimension,image_files_medium,image_files_small,image_files_full_res,image_files_large,camera_filter_name,camera_camera_vector,camera_camera_model_component_list,camera_camera_position,camera_instrument,camera_camera_model_type
17,"(0.812913,-0.0113112,0.011646,0.582159)",NRM_0017_0668452002_600ECM_T0030578NCAM00183_05_4I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:09:28.",Thumbnail,Sol-00017M13:09:28.712,NASA/JPL-Caltech,2021-03-08T07:53:33.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0017_0668452002_600ECM_T0030578NCAM00183_05_4I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0017_0668452002_600ECM_T0030578NCAM00183_05_4I1J,578,Mars Perseverance Sol 17: Right Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,350.146,-2.74392,668452003.050,16,"(39.3213,34.1703,-0.00444177)","(1913,1433,1296,976)","(81,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_05_4I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_05_4I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_05_4I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_05_4I1J01_1200.jpg,UNK,"(0.9844470937976388,-0.16824136069055398,0.05058422744664333)","(0.968625,0.744855,-1.96953);(0.984656,-0.164748,0.0576725);(70.9528,175.18,2.41758);(20.8195,-3.54453,185.972);(0.98463,-0.165174,0.0568989);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.968625,0.744855,-1.96953)",NAVCAM_RIGHT,CAHVORE
17,"(0.812913,-0.0113112,0.011646,0.582159)",NRM_0017_0668452002_600ECM_T0030578NCAM00183_06_4I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:09:28.",Thumbnail,Sol-00017M13:09:28.712,NASA/JPL-Caltech,2021-03-08T07:53:33.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0017_0668452002_600ECM_T0030578NCAM00183_06_4I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0017_0668452002_600ECM_T0030578NCAM00183_06_4I1J,578,Mars Perseverance Sol 17: Right Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,350.146,-2.74392,668452003.050,16,"(39.3213,34.1703,-0.00444177)","(633,2393,1296,976)","(81,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_06_4I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_06_4I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_06_4I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_06_4I1J01_1200.jpg,UNK,"(0.786780862830471,-0.5215728973029964,0.33005694460607465)","(0.968625,0.744855,-1.96953);(0.984656,-0.164748,0.0576725);(149.725,162.0,7.03137);(-38.2598,6.34035,182.511);(0.98463,-0.165174,0.0568989);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.968625,0.744855,-1.96953)",NAVCAM_RIGHT,CAHVORE
17,"(0.812913,-0.0113112,0.011646,0.582159)",NRM_0017_0668452002_600ECM_T0030578NCAM00183_07_4I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:09:28.",Thumbnail,Sol-00017M13:09:28.712,NASA/JPL-Caltech,2021-03-08T07:53:33.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0017_0668452002_600ECM_T0030578NCAM00183_07_4I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0017_0668452002_600ECM_T0030578NCAM00183_07_4I1J,578,Mars Perseverance Sol 17: Right Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,350.146,-2.74392,668452003.050,16,"(39.3213,34.1703,-0.00444177)","(1913,2393,1296,976)","(81,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_07_4I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_07_4I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_07_4I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_07_4I1J01_1200.jpg,UNK,"(0.920477287298123,-0.15744865032452443,0.35767511246838846)","(0.968625,0.744855,-1.96953);(0.984656,-0.164748,0.0576725);(70.9528,175.18,2.41758);(-38.2598,6.34035,182.511);(0.98463,-0.165174,0.0568989);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.968625,0.744855,-1.96953)",NAVCAM_RIGHT,CAHVORE
17,"(0.812914,-0.0113593,0.0115719,0.582158)",NRM_0017_0668452107_621ECM_T0030578NCAM00195_00_6I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:11:10.",Thumbnail,Sol-00017M13:11:10.924,NASA/JPL-Caltech,2021-03-08T07:53:33.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0017_0668452107_621ECM_T0030578NCAM00195_00_6I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0017_0668452107_621ECM_T0030578NCAM00195_00_6I1J,578,Mars Perseverance Sol 17: Right Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,350.146,-2.74392,668452108.193,64,"(39.3213,34.1703,-0.00444177)","(1,1,5120,3840)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452107_621ECM_T0030578NCAM00195_00_6I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452107_621ECM_T0030578NCAM00195_00_6I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452107_621ECM_T0030578NCAM00195_00_6I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452107_621ECM_T0030578NCAM00195_00_6I1J01_1200.jpg,UNK,"(0.9853454934964796,-0.16014909688573384,0.05870711381819801)","(0.968625,0.744855,-1.96953);(0.984656,-0.164748,0.0576725);(46.7855,38.9349,2.30573);(26.8673,-4.51059,47.7617);(0.98463,-0.165174,0.0568989);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.968625,0.744855,-1.96953)",NAVCAM_RIGHT,CAHVORE
17,"(0.812913,-0.0113112,0.011646,0.582159)",NLF_0017_0668452002_600ECM_T0030578NCAM00183_01_600J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:09:28.",Thumbnail,Sol-00017M13:09:28.712,NASA/JPL-Caltech,2021-03-08T07:53:32.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0017_0668452002_600ECM_T0030578NCAM00183_01_600J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0017_0668452002_600ECM_T0030578NCAM00183_01_600J,578,Mars Perseverance Sol 17: Left Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,349.813,-2.94699,668452002.989,64,"(39.3213,34.1703,-0.00444177)","(1,1,5120,3840)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLF_0017_0668452002_600ECM_T0030578NCAM00183_01_600J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLF_0017_0668452002_600ECM_T0030578NCAM00183_01_600J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLF_0017_0668452002_600ECM_T0030578NCAM00183_01_600J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLF_0017_0668452002_600ECM_T0030578NCAM00183_01_600J01_1200.jpg,UNK,"(0.9841852982799241,-0.165859595276299,0.06220846650126528)","(0.899341,0.326163,-1.96978);(0.984607,-0.164481,0.0592488);(47.0699,39.0059,2.31624);(26.7105,-4.41222,47.9063);(0.984834,-0.163075,0.0593672);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.899341,0.326163,-1.96978)",NAVCAM_LEFT,CAHVORE
17,"(0.812913,-0.0113112,0.011646,0.582159)",NLM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:09:28.",Thumbnail,Sol-00017M13:09:28.712,NASA/JPL-Caltech,2021-03-08T07:53:32.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J,578,Mars Perseverance Sol 17: Left Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,349.813,-2.94699,668452002.989,64,"(39.3213,34.1703,-0.00444177)","(1,1,5120,3840)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J01_1200.jpg,UNK,"(0.9841852982799241,-0.165859595276299,0.06220846650126528)","(0.899341,0.326163,-1.96978);(0.984607,-0.164481,0.0592488);(47.0699,39.0059,2.31624);(26.7105,-4.41222,47.9063);(0.984834,-0.163075,0.0593672);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.899341,0.326163,-1.96978)",NAVCAM_LEFT,CAHVORE
17,"(0.812913,-0.0113112,0.011646,0.582159)",NLM_0017_0668452002_600ECM_T0030578NCAM00183_04_4I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:09:28.",Thumbnail,Sol-00017M13:09:28.712,NASA/JPL-Caltech,2021-03-08T07:53:32.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0017_0668452002_600ECM_T0030578NCAM00183_04_4I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0017_0668452002_600ECM_T0030578NCAM00183_04_4I1J,578,Mars Perseverance Sol 17: Left Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,349.813,-2.94699,668452002.989,16,"(39.3213,34.1703,-0.00444177)","(1913,1433,1296,976)","(81,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668452002_600ECM_T0030578NCAM00183_04_4I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668452002_600ECM_T0030578NCAM00183_04_4I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668452002_600ECM_T0030578NCAM00183_04_4I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668452002_600ECM_T0030578NCAM00183_04_4I1J01_1200.jpg,UNK,"(0.9832680984138115,-0.17394092128372393,0.05411471652569742)","(0.899341,0.326163,-1.96978);(0.984607,-0.164481,0.0592488);(72.096,175.432,2.27361);(20.1966,-3.17458,186.411);(0.984834,-0.163075,0.0593672);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.899341,0.326163,-1.96978)",NAVCAM_LEFT,CAHVORE
17,"(0.812914,-0.0114335,0.0115924,0.582157)",NRM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:08:24.",Thumbnail,Sol-00017M13:08:24.874,NASA/JPL-Caltech,2021-03-08T07:53:32.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J,578,Mars Perseverance Sol 17: Right Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,350.146,-2.74392,668451937.412,16,"(39.3213,34.1703,-0.00444177)","(1913,2393,1296,976)","(81,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J01_1200.jpg,UNK,"(0.920477287298123,-0.15744865032452443,0.35767511246838846)","(0.968625,0.744855,-1.96953);(0.984656,-0.164748,0.0576725);(70.9528,175.18,2.41758);(-38.2598,6.34035,182.511);(0.98463,-0.165174,0.0568989);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.968625,0.744855,-1.96953)",NAVCAM_RIGHT,CAHVORE
17,"(0.812913,-0.0113112,0.011646,0.582159)",NRM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Right Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:09:28.",Thumbnail,Sol-00017M13:09:28.712,NASA/JPL-Caltech,2021-03-08T07:53:32.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NRM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NRM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J,578,Mars Perseverance Sol 17: Right Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,350.146,-2.74392,668452003.050,64,"(39.3213,34.1703,-0.00444177)","(1,1,5120,3840)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NRM_0017_0668452002_600ECM_T0030578NCAM00183_00_6I1J01_1200.jpg,UNK,"(0.9853454934964796,-0.16014909688573384,0.05870711381819801)","(0.968625,0.744855,-1.96953);(0.984656,-0.164748,0.0576725);(46.7855,38.9349,2.30573);(26.8673,-4.51059,47.7617);(0.98463,-0.165174,0.0568989);(0.0,0.05117,-0.018889);(0.001504,0.020873,-0.009439);2.0;0.0","(0.968625,0.744855,-1.96953)",NAVCAM_RIGHT,CAHVORE
17,"(0.812914,-0.0114335,0.0115924,0.582157)",NLF_0017_0668451937_008ECM_T0030578NCAM00195_01_600J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:08:24.",Thumbnail,Sol-00017M13:08:24.874,NASA/JPL-Caltech,2021-03-08T07:53:31.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0017_0668451937_008ECM_T0030578NCAM00195_01_600J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0017_0668451937_008ECM_T0030578NCAM00195_01_600J,578,Mars Perseverance Sol 17: Left Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,349.813,-2.94699,668451937.438,64,"(39.3213,34.1703,-0.00444177)","(1,1,5120,3840)","(80,60)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLF_0017_0668451937_008ECM_T0030578NCAM00195_01_600J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLF_0017_0668451937_008ECM_T0030578NCAM00195_01_600J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLF_0017_0668451937_008ECM_T0030578NCAM00195_01_600J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLF_0017_0668451937_008ECM_T0030578NCAM00195_01_600J01_1200.jpg,UNK,"(0.9841852982799241,-0.165859595276299,0.06220846650126528)","(0.899341,0.326163,-1.96978);(0.984607,-0.164481,0.0592488);(47.0699,39.0059,2.31624);(26.7105,-4.41222,47.9063);(0.984834,-0.163075,0.0593672);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.899341,0.326163,-1.96978)",NAVCAM_LEFT,CAHVORE
17,"(0.812914,-0.0114335,0.0115924,0.582157)",NLM_0017_0668451937_008ECM_T0030578NCAM00195_04_4I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:08:24.",Thumbnail,Sol-00017M13:08:24.874,NASA/JPL-Caltech,2021-03-08T07:53:31.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0017_0668451937_008ECM_T0030578NCAM00195_04_4I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0017_0668451937_008ECM_T0030578NCAM00195_04_4I1J,578,Mars Perseverance Sol 17: Left Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,349.813,-2.94699,668451937.438,16,"(39.3213,34.1703,-0.00444177)","(1913,1433,1296,976)","(81,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_04_4I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_04_4I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_04_4I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_04_4I1J01_1200.jpg,UNK,"(0.9832680984138115,-0.17394092128372393,0.05411471652569742)","(0.899341,0.326163,-1.96978);(0.984607,-0.164481,0.0592488);(72.096,175.432,2.27361);(20.1966,-3.17458,186.411);(0.984834,-0.163075,0.0593672);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.899341,0.326163,-1.96978)",NAVCAM_LEFT,CAHVORE
17,"(0.812914,-0.0114335,0.0115924,0.582157)",NLM_0017_0668451937_008ECM_T0030578NCAM00195_05_4I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:08:24.",Thumbnail,Sol-00017M13:08:24.874,NASA/JPL-Caltech,2021-03-08T07:53:31.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0017_0668451937_008ECM_T0030578NCAM00195_05_4I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0017_0668451937_008ECM_T0030578NCAM00195_05_4I1J,578,Mars Perseverance Sol 17: Left Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,349.813,-2.94699,668451937.438,16,"(39.3213,34.1703,-0.00444177)","(3193,1433,1296,976)","(81,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_05_4I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_05_4I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_05_4I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_05_4I1J01_1200.jpg,UNK,"(0.9712713360232009,0.23278734028594542,0.04941706205655821)","(0.899341,0.326163,-1.96978);(0.984607,-0.164481,0.0592488);(-6.67256,188.591,-2.46629);(20.1966,-3.17458,186.411);(0.984834,-0.163075,0.0593672);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.899341,0.326163,-1.96978)",NAVCAM_LEFT,CAHVORE
17,"(0.812914,-0.0114335,0.0115924,0.582157)",NLM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Mar. 8, 2021 (Sol 17) at the local mean solar time of 13:08:24.",Thumbnail,Sol-00017M13:08:24.874,NASA/JPL-Caltech,2021-03-08T07:53:31.000,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J,578,Mars Perseverance Sol 17: Left Navigation Camera (Navcam),3,2021-03-08T18:01:14Z,349.813,-2.94699,668451937.438,16,"(39.3213,34.1703,-0.00444177)","(3193,2393,1296,976)","(81,61)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00017/ids/edr/browse/ncam/NLM_0017_0668451937_008ECM_T0030578NCAM00195_07_4I1J01_1200.jpg,UNK,"(0.9150889991256106,0.22647646930985516,0.33364731757985155)","(0.899341,0.326163,-1.96978);(0.984607,-0.164481,0.0592488);(-6.67256,188.591,-2.46629);(-38.8798,6.69427,182.857);(0.984834,-0.163075,0.0593672);(2e-06,0.049535,-0.015973);(-0.003612,0.013016,-0.023961);2.0;0.0","(0.899341,0.326163,-1.96978)",NAVCAM_LEFT,CAHVORE
